250,700,7.8643770038741065,6.404709839658727,2.3843289690252347,7.927875436702121,17745115,464,32.52210307121277
101,670,3.3698511814538166,5.271928522828858,2.7679607197482197,1.7291570694510292,11973491,464,30.603553533554077
452,474,5.452382839392685,7.998274730341621,3.696698114116728,1.2026486300542047,17478811,464,115.70627307891846
264,534,4.896078465146985,7.653718489187595,3.5865824671729767,6.200184228676587,10326324,464,18.72726058959961
734,507,8.869488419499662,7.922697483154002,2.4050843386029452,8.571619117768583,14346745,464,26.99584937095642
785,858,9.885543668541162,2.092596842291385,3.621432753574208,5.324670522305091,12597856,464,20.99753975868225
781,198,9.295857613426161,9.492736944129227,5.722858817979478,2.46139146254881,14790893,464,85.65430498123169
930,487,2.415266810244914,4.184758522104007,7.098821249705355,6.5530535930191744,17556400,464,17.265847206115723
213,855,3.780512469628213,6.783010438853012,2.3165969435368767,3.1295141894454255,17585133,464,35.34175682067871
398,795,2.349436057238813,1.8894746104226614,1.1016594862071543,5.124790932093013,13920972,464,8.644023656845093
521,199,5.512942301257624,5.8694718329442335,1.0214952286459602,9.560495791093851,19353642,464,17.33277416229248
807,187,6.754214353040959,6.571533528186905,8.215234826787238,3.8708810150054713,10300294,464,26.425264358520508
754,252,4.673112276987361,3.829707417017482,1.1490704624667503,4.707756106488176,17514842,464,25.144939422607422
407,595,4.334710577410747,1.1306772875212212,5.345120936298634,3.9335444981138368,13773957,464,12.612433433532715
121,887,2.947959259118777,3.790088853491338,6.972952916345452,2.1643827750504707,10538693,464,19.639803886413574
571,658,8.242348644880966,2.39100992868552,4.242322873297904,3.6560110565499153,13893195,464,27.996129751205444
380,858,9.314340714123036,3.451577299152859,2.6837062738386654,7.23626100484312,16457767,464,22.49257230758667
572,791,7.379730735043115,7.207265956284976,6.546646249992625,4.934534270032489,11888391,464,30.10250687599182
817,579,4.583854443743331,1.4438094853400552,5.766658294423519,4.602718394046469,17459535,464,13.513376474380493
482,981,6.560043597114333,5.541628402918721,3.4541146493747963,8.107086751865705,11342985,464,17.968339204788208
122,194,7.085315013786442,7.9993312505568595,1.053286488679415,6.860997452833421,17854404,464,29.992919445037842
402,939,6.372782235529299,6.995233999179532,1.9142046216071449,1.5353424923231018,10440911,464,62.84879803657532
987,203,4.20497249685093,9.719321280967058,3.6283151692310316,5.077067329103139,11081196,464,22.929919242858887
438,350,3.5870430113397522,4.96883302585133,4.04024223846587,7.403005440801252,14562776,464,12.954819440841675
953,520,7.214063304214668,4.39742647531754,5.220283045893485,5.172651694949943,18281890,464,34.0101854801178
582,259,2.0326105731689985,7.9866449797253125,5.037201299658192,9.614484182085885,18450437,464,23.7397563457489
882,621,4.983758591442121,2.0889004804522315,5.871085092798192,4.942231486883983,13597805,464,13.560604095458984
570,579,3.5352113713198805,8.127425483356639,2.0595932597860553,7.502795385220955,14852347,464,19.237091779708862
679,660,3.9221569214097514,2.5708062517904944,7.183324888709938,1.2185641526685251,10786624,464,34.02340817451477
772,367,3.6506723991377514,1.598216397909926,4.523972794376586,2.772981552811114,18994680,464,21.33534812927246
599,497,3.7908426010283827,7.99012772796412,5.107305333763685,7.034283010890919,11221250,464,15.845298767089844
637,765,5.957334789003474,2.169172178902201,5.014100668013618,1.1756609729836434,13554125,464,54.0196099281311
220,144,9.2358954730585,1.724454634483446,9.860658638069388,2.517383802704033,10312243,464,16.29383683204651
971,122,8.54777498450628,1.0486468406339622,6.402038066902393,4.648307350143051,18886455,464,17.274205923080444
747,133,8.977078867637616,4.6392034303264875,4.346827452568322,8.467135337306322,12827340,464,19.966763734817505
938,205,5.059141084156347,6.2217673274630165,1.7970222644037133,1.825128792998717,12575093,464,54.73245692253113
675,841,7.049033011827686,5.60943481201858,7.771797274450574,5.606371429967771,19512795,464,39.02880573272705
658,724,6.2518435758042195,3.5138776602977573,4.667401215328355,8.10451897506617,15015782,464,19.46256160736084
815,486,8.650463812727953,2.32706924391511,1.6883105391037185,4.828829216365774,16270389,464,22.10952091217041
366,533,3.954691496832467,8.068865871082481,8.593223839989495,5.294592212133902,16519242,464,24.258516311645508
203,499,4.745770523754608,7.94779341072774,6.395922946350056,7.80958723612865,18472892,464,25.983470678329468
254,182,5.348741922284299,4.268497984548745,2.7707555000898014,3.0549741279011413,15568930,464,29.405413150787354
766,500,5.263924826184896,6.866715749836816,2.6427495961641476,5.676764086099697,12012962,464,20.752020597457886
667,246,9.565863807330139,9.522616408234908,8.2186122088484,5.229769034328753,13262078,464,44.93572640419006
414,639,2.7577916418502335,8.594599736447183,7.472042701255161,8.676202165809837,18170524,464,22.683541297912598
982,835,3.1788259799035496,5.0643372480185285,3.3199193475108557,1.82068868428337,10313743,464,34.764925956726074
517,146,5.96208782932253,2.2230355189866486,6.6459323764294815,9.095659031750197,11764271,464,6.981627702713013
553,404,8.399691260346884,2.2224149338279977,4.606282371337922,7.248909162172449,18824149,464,15.903018712997437
526,724,4.509425443384769,7.435854795993746,6.6342569411578,3.2665859812171134,15710802,464,41.917962074279785
848,431,6.359122816020408,9.613086091603504,5.512061296404974,3.720720875283607,13637646,464,51.03038477897644
302,687,8.655077596477652,9.26349053970785,9.047668394416503,8.283418623184598,16587166,464,31.44598650932312
232,351,1.6091410863229423,2.4282242261206055,1.1225822546530768,7.184255780468158,15239813,464,8.87849736213684
587,121,9.413332731048191,3.0600316792583278,2.6163337688210038,7.177792170939016,12697435,464,13.877935886383057
888,332,4.766774148381462,4.5512943194713795,4.188736151187512,8.52686362183467,15754231,464,15.349886178970337
238,772,3.2433821937543366,7.499557958602805,8.813762912809402,6.2260260003951275,15061503,464,18.434807062149048
571,411,6.009776065330032,1.6613967780007322,3.8270373135113886,9.586468742549664,15903954,464,8.213790893554688
227,215,6.5059913338147215,5.551099223927808,7.490027693191914,8.299897449569098,17161533,464,16.87095856666565
550,611,5.486238512807748,1.8911356947467777,7.632365360552048,3.4905068681078273,15951170,464,19.9593288898468
571,750,2.2218531429860873,5.20460331046097,2.575783418049909,5.589658005055683,11671672,464,15.497191429138184
320,384,3.347804459570969,3.0293839676220173,4.815402645387714,1.2779573751147084,16773052,464,41.13471579551697
821,576,8.766823380315493,2.641032179785958,6.9439547130814425,6.725872929826056,11446329,464,14.113732099533081
919,219,8.10346921129183,6.39593205437805,3.3386470527797654,7.12140631658747,15566595,464,25.77950358390808
688,866,6.001865998221856,3.3517846127057047,8.041298151364323,6.966851558094653,18113568,464,18.756170749664307
127,892,5.573295190536152,5.71284018497764,9.010985372391781,5.407100578758841,10332374,464,15.092487812042236
856,738,3.2921430024821143,6.598981186563655,9.931109354286445,1.1456879135071376,18912974,464,107.7879433631897
743,553,2.510450990071216,4.494562917429734,2.975283631795815,1.7889199400251174,11901906,464,30.280537843704224
765,706,3.1822476538703732,1.7822204488236388,2.582447181767245,7.419423241925571,10478680,464,9.039408445358276
722,230,2.1259250967606267,7.37641811477531,2.5067611701801678,5.129930662130857,19240291,464,30.437212228775024
940,893,3.5351509602514817,1.6781287289368425,3.7456024328868573,4.977047494107476,13327150,464,11.157266616821289
798,823,9.9861595850786,2.625042047994045,3.6911023007374086,7.556938111276813,15709429,464,22.903337717056274
749,493,4.9012841059264725,8.769087706167669,7.086205650893304,5.783267143044484,16558607,464,29.782604217529297
821,279,7.9596149971424985,4.931821436293379,7.145401682509203,3.465429859645594,16369506,464,48.48993921279907
101,168,3.1725416348793543,5.799261053940228,5.68261895007807,6.2893498034258695,15194214,464,14.574764728546143
502,256,8.363261118090517,8.300733380201713,4.007059156594071,5.238644356888998,11524202,464,27.919549465179443
421,632,2.7002551734315996,7.220543343575694,9.028887676136586,8.580720940931272,17278253,464,19.94579839706421
764,991,8.095855242667064,7.613064563415979,4.64311932998868,4.216246138304111,10009915,464,34.99882483482361
624,876,2.089277874969718,1.4629546708774082,1.604504627875695,6.250739425442202,16540024,464,9.85761046409607
132,370,5.189521212315426,6.563638695132463,8.681036328631635,2.082327266048524,16017280,464,49.98338723182678
555,994,7.5568861258859625,1.9495744200617025,4.043711581069138,5.48773915704734,17878558,464,23.089553833007812
351,916,4.57210932429366,9.433924159734389,8.12854818291758,4.160928359198493,19039384,464,45.064432859420776
642,730,1.8906551787201091,7.626873141563399,1.1669225248126773,5.963022212430972,19284147,464,29.620429039001465
462,946,3.5897495819256595,5.703616771184667,4.407957519759237,6.875660430303175,12749704,464,16.484844207763672
