981,704,3.599720619132059,1.9137243748012764,22.876569631048614,16,121.01253461837769
509,1402,9.469667542632521,2.5339581662901947,10.828323304462204,16,111.92376661300659
869,1225,7.6715778695726815,8.67503178542779,15.668909326733157,16,107.35012316703796
1008,1389,0.6346081792956295,3.2799061189356706,11.720206075895,16,873.675119638443
1174,578,3.8852938732741777,7.173812012967224,19.524881963239274,16,92.8481092453003
792,905,5.798701792425359,7.6471270950601244,15.286800260338119,16,40.99822497367859
1311,594,0.948690747837217,5.493201090271023,13.656947094546933,16,395.57093334198
588,500,4.144951374998866,3.4747108075312623,24.078672867893143,16,15.419687986373901
1096,1011,4.162979643048379,4.349886023233056,28.37900356459617,16,251.5096573829651
511,1039,8.733798760514093,7.56165270432251,15.401721198288119,16,29.291467428207397
1090,1199,8.065898444487765,5.464630304341412,19.730187643477464,16,215.77015852928162
1101,860,3.047608009347686,5.745915401795207,10.017945689281163,16,100.51615977287292
790,821,3.32615356399443,6.597278833106764,26.704619218823538,16,89.13365840911865
650,1224,5.984592850988499,8.294097652341746,15.245405555260902,16,56.880401372909546
1492,845,3.4689656456137627,8.920224080831378,22.258264971558468,16,473.13978600502014
896,855,6.2886294872320825,8.486760126994811,13.304535505133304,16,44.11949038505554
1282,645,3.785693578087804,7.8076473805882,10.743877771300232,16,92.9363317489624
617,758,0.1502577570522511,6.755799053860046,12.269385494297591,16,534.8519051074982
1207,1282,9.031609297632832,8.738679450970148,16.689844937103977,16,180.61111617088318
756,1448,1.00860094309464,7.0549148837051785,21.531412123247428,16,608.7768745422363
880,1160,5.510503554746007,0.25725846865811985,22.59971068156834,16,3356.6814439296722
785,984,4.518060387352995,4.918556613614544,22.364892806504457,16,79.019846200943
611,622,1.495626135766077,3.9728692580858564,18.139076892281818,16,42.02156853675842
503,1235,1.7352685388277944,6.716095485129745,20.016874875855706,16,75.00826478004456
1166,865,2.082209225563139,6.77587062937306,19.378422030656708,16,365.17476987838745
835,597,2.2558115604322304,1.9039828955155076,28.15212480015386,16,84.61323308944702
1456,1334,4.155681755026695,2.9185256943153175,28.3709178509907,16,906.1034173965454
1311,944,4.867063015540686,6.987321885043692,19.440316661395716,16,218.41513395309448
968,514,9.617183456375558,3.556160263254096,12.049788112249605,16,16.186195850372314
695,732,1.2285911202855804,5.24540437597749,23.890355425467455,16,126.56740140914917
1479,645,8.633302258774153,1.4961286580977209,19.50287067091424,16,236.72753930091858
948,1040,2.9091012605463247,7.5583869819471845,13.873839620926855,16,136.1215419769287
843,1475,3.2242776017916945,9.437360297793889,13.149096913141971,16,142.51529812812805
956,773,6.483214672910305,7.553045758680335,22.564804479249275,16,69.3829460144043
1107,1402,8.998149519031385,6.836583326074946,13.097271121043136,16,186.92780590057373
807,1463,0.3958245201407856,0.24660766727083583,13.550103765113661,16,2960.7013239860535
1046,1357,8.58984010142753,2.7592985975716657,10.268774506799668,16,249.9389123916626
1282,956,1.7049347393716126,7.559598284187186,15.266829005076643,16,558.5365555286407
1003,555,5.071223737018223,0.3387756230606923,15.294493089039731,16,271.513601064682
1124,1327,0.17988427656035888,7.096061459283601,29.170522068967333,16,1000000
508,990,8.109364270133579,6.483167084450468,14.782214179236552,16,0.774322509765625
1366,1493,6.742416769250227,3.4096596210293226,19.08244778801552,16,0.3701601028442383
693,1323,1.8379169012688676,6.787008639424709,20.033947332694588,16,0.36968374252319336
667,1129,0.3777685829788504,2.4240058788773737,11.189277673014695,16,0.3698430061340332
1452,1033,5.325786293977177,1.9946522328725083,29.574950727578667,16,0.3702242374420166
1388,1106,7.378865311111043,8.281247590343899,19.04364413859949,16,0.36951541900634766
565,1152,8.74308769944045,5.793519441431906,25.229461734477056,16,0.369997501373291
899,1201,3.6428198274700665,1.1324388494241007,13.459758594298288,16,0.37023234367370605
1033,963,1.8657981999835265,9.368328464832537,18.904617419876036,16,0.37012171745300293
692,1215,1.341807304040739,1.3906258012362387,15.142780173266026,16,0.3693063259124756
553,1190,5.412006313600161,4.421465632423065,19.141312246968404,16,0.36959195137023926
1045,1007,5.581279464480456,7.161635761694538,14.181378269678875,16,0.37005066871643066
501,971,1.2718076960253972,5.985807047012157,16.838461180399946,16,0.31951022148132324
754,1269,1.9562371710631685,4.920104357809136,20.6641838201913,16,0.3193049430847168
611,1121,0.7596777271965125,1.1766551525552185,29.67942722914851,16,0.36971402168273926
589,1182,1.9878728975817357,3.830046485475942,12.211744388497891,16,0.31912946701049805
1143,560,9.028588865689056,2.697131392866412,17.108539688079844,16,0.31948328018188477
1074,1317,2.5794940960725943,1.989526058492583,14.913449498159036,16,0.3700137138366699
544,801,9.337564741531517,9.451612134773836,24.39531380427851,16,0.3183138370513916
1274,598,6.441499088236614,4.502363984634828,19.325373987411545,16,0.3699982166290283
935,533,1.9334428942443649,5.151154616724463,22.191900951010133,16,0.369335412979126
1424,706,9.598672934812042,7.16038087169319,23.95889343156177,16,0.31912684440612793
1270,1500,1.6860665886535935,5.775800257529176,21.83884646029266,16,0.3693430423736572
678,516,2.7724772901571177,7.870793320727924,24.650742681563514,16,0.3701303005218506
1406,1103,3.2526357330949507,6.041598331721746,24.192754503365066,16,0.36867833137512207
734,806,7.040366459202485,2.181435247948306,28.61138685240771,16,0.3196253776550293
866,1374,0.5500114718540141,1.8344649631191934,16.10808348959909,16,0.36998581886291504
1150,692,6.112144444824545,6.340677757630226,25.14957857616237,16,0.36980438232421875
1431,1227,4.576474539487008,8.983050716216836,11.480013727674036,16,0.3699464797973633
1309,698,7.729363858556895,4.7493061685328115,24.050622424085184,16,0.3193929195404053
1318,1145,3.5471414201755613,4.152653385632806,22.630989874237514,16,0.36989665031433105
